"metro_area_name","year","week","iclaimnsa"
"Beaumont",2020,24,1336
"Beaumont",2020,25,1245
"Beaumont",2020,26,1197
"Beaumont",2020,27,1598
"Beaumont",2020,28,1440
"Beaumont",2020,29,1238
"Beaumont",2020,30,1038
"Beaumont",2020,31,868
"Beaumont",2020,32,739
"Beaumont",2020,33,1050
"Beaumont",2020,34,825
"Beaumont",2020,35,1096
"Beaumont",2020,36,1571
"Beaumont",2020,37,868
"Beaumont",2020,38,680
"Beaumont",2020,39,643
"Beaumont",2020,40,640
"Beaumont",2020,41,538
"Beaumont",2020,42,551
"Beaumont",2020,43,561
"Beaumont",2020,44,543
"Beaumont",2020,45,522
"Beaumont",2020,46,634
"Beaumont",2020,47,689
"Beaumont",2020,48,477
"Beaumont",2020,49,782
"Beaumont",2020,50,631
"Beaumont",2020,51,693
"Beaumont",2020,52,611
"Beaumont",2021,1,1024
"Beaumont",2021,2,988
"Beaumont",2021,3,866
"Beaumont",2021,4,810
"Beaumont",2021,5,683
"Beaumont",2021,6,630
"Beaumont",2021,7,636
"Beaumont",2021,8,737
"Beaumont",2021,9,853
"Beaumont",2021,10,1017
"Beaumont",2021,11,933
"Beaumont",2021,12,984
"Beaumont",2021,13,1080
"Beaumont",2021,14,714
"Beaumont",2021,15,766
"Beaumont",2021,16,562
"Beaumont",2021,17,721
"Beaumont",2021,18,781
"Beaumont",2021,19,594
"Beaumont",2021,20,508
"Beaumont",2021,21,461
"Beaumont",2021,22,363
"Beaumont",2021,23,417
"Beaumont",2021,24,380
"Beaumont",2021,25,358
"Beaumont",2021,26,508
"Beaumont",2021,27,763
"Beaumont",2021,28,857
"Beaumont",2021,29,618
"Beaumont",2021,30,560
"Beaumont",2021,31,558
"Beaumont",2021,32,449
"Beaumont",2021,33,453
"Beaumont",2021,34,441
"Beaumont",2021,35,405
"Beaumont",2021,36,356
"Beaumont",2021,37,360
"Beaumont",2021,38,444
"Beaumont",2021,39,378
"Beaumont",2021,40,392
"Beaumont",2021,41,368
"Beaumont",2021,42,325
"Beaumont",2021,43,339
"Beaumont",2021,44,432
"Beaumont",2021,45,403
"Beaumont",2021,46,465
"Beaumont",2021,47,296
"Beaumont",2021,48,412
"Beaumont",2021,49,350
"Beaumont",2021,50,430
"Beaumont",2021,51,283
"Beaumont",2021,53,930
"Beaumont",2022,1,429
"Beaumont",2022,2,350
"Beaumont",2022,3,333
"Beaumont",2022,4,290
"Beaumont",2022,5,307
"Beaumont",2022,6,304
"Beaumont",2022,7,284
"Beaumont",2022,8,274
"Beaumont",2022,9,306
"Beaumont",2022,10,314
"Beaumont",2022,11,279
"Beaumont",2022,12,249
"Beaumont",2022,13,276
"Beaumont",2022,14,372
"Beaumont",2022,15,268
"Beaumont",2022,16,332
"Beaumont",2022,17,334
"Beaumont",2022,18,355
"Beaumont",2022,19,376
"Beaumont",2022,20,366
"Beaumont",2022,21,368
"Beaumont",2022,22,373
"Beaumont",2022,23,375
"Beaumont",2022,24,366
"Beaumont",2022,25,381
"Beaumont",2022,26,338
"Beaumont",2022,27,447
"Beaumont",2022,28,413
"Beaumont",2022,29,319
"Beaumont",2022,30,289
"Beaumont",2022,31,334
"Beaumont",2022,32,329
"Beaumont",2022,33,298
"Beaumont",2022,34,320
"Beaumont",2022,35,308
"Beaumont",2022,36,259
"Beaumont",2022,37,267
"Beaumont",2022,38,225
"Beaumont",2022,39,256
"Beaumont",2022,40,275
"Beaumont",2022,41,246
"Beaumont",2022,42,280
"Beaumont",2022,52,290
"Bloomington",2008,1,357
"Bloomington",2008,2,362
"Bloomington",2008,3,257
"Bloomington",2008,4,279
"Bloomington",2008,5,235
"Bloomington",2008,6,216
"Bloomington",2008,7,710
"Bloomington",2008,8,175
"Bloomington",2008,10,154
"Bloomington",2008,11,200
"Bloomington",2008,12,111
"Bloomington",2008,13,256
"Bloomington",2008,14,243
"Bloomington",2008,15,236
"Bloomington",2008,16,137
"Bloomington",2008,17,743
"Bloomington",2008,18,187
"Bloomington",2008,19,222
"Bloomington",2008,20,303
"Bloomington",2008,21,165
"Bloomington",2008,22,187
"Bloomington",2008,23,229
"Bloomington",2008,24,147
"Bloomington",2008,25,150
"Bloomington",2008,26,231
"Bloomington",2008,27,364
"Bloomington",2008,28,186
"Bloomington",2008,30,144
"Bloomington",2008,31,139
"Bloomington",2008,32,148
"Bloomington",2008,33,151
"Bloomington",2008,34,118
"Bloomington",2008,35,130
"Bloomington",2008,36,623
"Bloomington",2008,37,181
"Bloomington",2008,38,99
"Bloomington",2008,39,370
"Bloomington",2008,40,249
"Bloomington",2008,41,176
"Bloomington",2008,42,578
"Bloomington",2008,43,217
"Bloomington",2008,44,212
"Bloomington",2008,45,240
"Bloomington",2008,46,682
"Bloomington",2008,47,257
"Bloomington",2008,48,726
"Bloomington",2008,49,472
"Bloomington",2008,50,372
"Bloomington",2008,51,573
"Bloomington",2008,52,917
"Bloomington",2009,1,564
"Bloomington",2009,2,795
"Bloomington",2009,3,435
"Bloomington",2009,4,791
"Bloomington",2009,5,363
"Bloomington",2009,6,842
"Bloomington",2009,7,318
"Bloomington",2009,8,283
"Bloomington",2009,9,257
"Bloomington",2009,10,277
"Bloomington",2009,11,247
"Bloomington",2009,12,204
"Bloomington",2009,13,238
"Bloomington",2009,14,251
"Bloomington",2009,15,242
"Bloomington",2009,16,647
"Bloomington",2009,17,221
"Bloomington",2009,18,204
"Bloomington",2009,19,220
"Bloomington",2009,20,283
"Bloomington",2009,21,241
"Bloomington",2009,22,183
"Bloomington",2009,23,253
"Bloomington",2009,24,187
"Bloomington",2009,25,304
"Bloomington",2009,26,675
"Bloomington",2009,27,340
"Bloomington",2009,28,245
"Bloomington",2009,29,192
"Bloomington",2009,30,139
"Bloomington",2009,31,145
"Bloomington",2009,32,167
"Bloomington",2009,33,170
"Bloomington",2009,34,160
"Bloomington",2009,35,148
"Bloomington",2009,36,120
"Bloomington",2009,37,85
"Bloomington",2009,38,144
"Bloomington",2009,39,574
"Bloomington",2009,40,157
"Bloomington",2009,41,176
"Bloomington",2009,42,438
"Bloomington",2009,43,190
"Bloomington",2009,44,176
"Bloomington",2009,45,201
"Bloomington",2009,46,465
"Bloomington",2009,47,218
"Bloomington",2009,48,459
"Bloomington",2009,49,342
"Bloomington",2009,50,284
"Bloomington",2009,51,302
"Bloomington",2009,52,564
"Bloomington",2010,1,451
"Bloomington",2010,2,481
"Bloomington",2010,3,333
"Bloomington",2010,4,159
"Bloomington",2010,5,189
"Bloomington",2010,6,208
"Bloomington",2010,7,213
"Bloomington",2010,8,223
"Bloomington",2010,9,176
"Bloomington",2010,10,139
"Bloomington",2010,11,141
"Bloomington",2010,12,131
"Bloomington",2010,13,132
"Bloomington",2010,14,135
"Bloomington",2010,15,212
"Bloomington",2010,16,177
"Bloomington",2010,17,137
"Bloomington",2010,18,133
"Bloomington",2010,19,143
"Bloomington",2010,20,211
"Bloomington",2010,21,211
"Bloomington",2010,22,152
"Bloomington",2010,23,162
"Bloomington",2010,24,177
"Bloomington",2010,25,161
"Bloomington",2010,26,107
"Bloomington",2010,27,119
"Bloomington",2010,28,209
"Bloomington",2010,29,166
"Bloomington",2010,30,145
"Bloomington",2010,31,134
"Bloomington",2010,32,357
"Bloomington",2010,33,113
"Bloomington",2010,34,116
"Bloomington",2010,35,137
"Bloomington",2010,36,118
"Bloomington",2010,37,92
"Bloomington",2010,38,96
"Bloomington",2010,39,91
"Bloomington",2010,40,106
"Bloomington",2010,41,154
"Bloomington",2010,42,150
"Bloomington",2010,43,147
"Bloomington",2010,44,471
"Bloomington",2010,45,148
"Bloomington",2010,46,135
"Bloomington",2010,47,149
"Bloomington",2010,48,307
"Bloomington",2010,49,250
"Bloomington",2010,50,273
"Bloomington",2010,51,299
"Bloomington",2010,52,469
"Bloomington",2011,1,442
"Bloomington",2011,2,348
"Bloomington",2011,3,317
"Bloomington",2011,4,187
"Bloomington",2011,5,422
"Bloomington",2011,6,163
"Bloomington",2011,7,469
"Bloomington",2011,8,114
"Bloomington",2011,9,120
"Bloomington",2011,10,426
"Bloomington",2011,11,143
"Bloomington",2011,12,108
"Bloomington",2011,13,90
"Bloomington",2011,14,405
"Bloomington",2011,15,191
"Bloomington",2011,16,132
"Bloomington",2011,17,126
"Bloomington",2011,18,155
"Bloomington",2011,19,165
"Bloomington",2011,20,193
"Bloomington",2011,21,183
"Bloomington",2011,22,115
"Bloomington",2011,23,124
"Bloomington",2011,24,156
"Bloomington",2011,25,103
"Bloomington",2011,26,127
"Bloomington",2011,27,119
"Bloomington",2011,28,519
"Bloomington",2011,29,155
"Bloomington",2011,30,97
"Bloomington",2011,31,413
"Bloomington",2011,32,111
"Bloomington",2011,33,324
"Bloomington",2011,34,225
"Bloomington",2011,35,119
"Bloomington",2011,36,393
"Bloomington",2011,37,97
"Bloomington",2011,38,415
"Bloomington",2011,39,123
"Bloomington",2011,40,131
"Bloomington",2011,41,146
"Bloomington",2011,42,387
"Bloomington",2011,43,179
"Bloomington",2011,44,118
"Bloomington",2011,45,152
"Bloomington",2011,46,138
"Bloomington",2011,47,461
"Bloomington",2011,48,223
"Bloomington",2011,49,295
"Bloomington",2011,50,179
"Bloomington",2011,51,449
"Bloomington",2011,52,245
"Bloomington",2011,53,326
"Bloomington",2012,1,375
"Bloomington",2012,2,245
"Bloomington",2012,3,473
"Bloomington",2012,4,181
"Bloomington",2012,5,131
"Bloomington",2012,6,117
"Bloomington",2012,7,400
"Bloomington",2012,8,121
"Bloomington",2012,9,403
"Bloomington",2012,10,118
"Bloomington",2012,11,93
"Bloomington",2012,12,77
"Bloomington",2012,13,96
"Bloomington",2012,14,144
"Bloomington",2012,15,400
"Bloomington",2012,16,115
"Bloomington",2012,17,99
"Bloomington",2012,18,421
"Bloomington",2012,19,170
"Bloomington",2012,20,151
"Bloomington",2012,21,379
"Bloomington",2012,22,173
"Bloomington",2012,23,400
"Bloomington",2012,24,116
"Bloomington",2012,25,108
"Bloomington",2012,26,391
"Bloomington",2012,27,211
"Bloomington",2012,28,118
"Bloomington",2012,29,127
"Bloomington",2012,30,411
"Bloomington",2012,31,111
"Bloomington",2012,32,113
"Bloomington",2012,33,105
"Bloomington",2012,34,405
"Bloomington",2012,35,123
"Bloomington",2012,36,116
"Bloomington",2012,37,369
"Bloomington",2012,38,112
"Bloomington",2012,39,94
"Bloomington",2012,40,101
"Bloomington",2012,41,121
"Bloomington",2012,42,395
"Bloomington",2012,43,114
"Bloomington",2012,44,434
"Bloomington",2012,45,138
"Bloomington",2012,46,429
"Bloomington",2012,47,152
"Bloomington",2012,48,472
"Bloomington",2012,49,188
"Bloomington",2012,50,459
"Bloomington",2012,51,325
"Bloomington",2012,52,371
"Bloomington",2013,1,277
"Bloomington",2013,2,299
"Bloomington",2013,3,433
"Bloomington",2013,4,178
"Bloomington",2013,5,130
"Bloomington",2013,6,411
"Bloomington",2013,7,126
"Bloomington",2013,8,124
"Bloomington",2013,9,374
"Bloomington",2013,10,128
"Bloomington",2013,11,92
"Bloomington",2013,12,91
"Bloomington",2013,13,358
"Bloomington",2013,14,133
"Bloomington",2013,15,428
"Bloomington",2013,16,118
"Bloomington",2013,17,383
"Bloomington",2013,18,107
"Bloomington",2013,19,448
"Bloomington",2013,20,130
"Bloomington",2013,21,106
"Bloomington",2013,22,362
"Bloomington",2013,23,127
"Bloomington",2013,24,73
"Bloomington",2013,25,314
"Bloomington",2013,26,100
"Bloomington",2013,27,129
"Bloomington",2013,28,193
"Bloomington",2013,29,96
"Bloomington",2013,30,68
"Bloomington",2013,31,93
"Bloomington",2013,32,371
"Bloomington",2013,33,123
"Bloomington",2013,34,103
"Bloomington",2013,35,111
"Bloomington",2013,36,82
"Bloomington",2013,37,115
"Bloomington",2013,38,83
"Bloomington",2013,39,353
"Bloomington",2013,40,132
"Bloomington",2013,41,89
"Bloomington",2013,42,370
"Bloomington",2013,43,123
"Bloomington",2013,44,117
"Bloomington",2013,45,324
"Bloomington",2013,46,131
"Bloomington",2013,47,149
"Bloomington",2013,48,156
"Bloomington",2013,49,144
"Bloomington",2013,50,291
"Bloomington",2013,51,186
"Bloomington",2013,52,231
"Bloomington",2014,1,182
"Bloomington",2014,2,277
"Bloomington",2014,3,76
"Bloomington",2014,4,305
"Bloomington",2014,5,272
"Bloomington",2014,6,159
"Bloomington",2014,7,320
"Bloomington",2014,8,103
"Bloomington",2014,9,112
"Bloomington",2014,10,102
"Bloomington",2014,11,78
"Bloomington",2014,12,85
"Bloomington",2014,13,83
"Bloomington",2014,14,119
"Bloomington",2014,15,157
"Bloomington",2014,16,134
"Bloomington",2014,17,120
"Bloomington",2014,18,111
"Bloomington",2014,19,91
"Bloomington",2014,20,145
"Bloomington",2014,21,278
"Bloomington",2014,22,66
"Bloomington",2014,23,106
"Bloomington",2014,24,90
"Bloomington",2014,25,121
"Bloomington",2014,26,91
"Bloomington",2014,27,112
"Bloomington",2014,28,126
"Bloomington",2014,29,83
"Bloomington",2014,30,73
"Bloomington",2014,31,70
"Bloomington",2014,32,148
"Bloomington",2014,33,197
"Bloomington",2014,34,99
"Bloomington",2014,35,93
"Bloomington",2014,36,93
"Bloomington",2014,37,56
"Bloomington",2014,38,93
"Bloomington",2014,39,232
"Bloomington",2014,40,107
"Bloomington",2014,41,121
"Bloomington",2014,42,157
"Bloomington",2014,43,84
"Bloomington",2014,44,66
"Bloomington",2014,45,100
"Bloomington",2014,46,112
"Bloomington",2014,47,210
"Bloomington",2014,48,130
"Bloomington",2014,49,154
"Bloomington",2014,50,147
"Bloomington",2014,51,344
"Bloomington",2014,52,168
"Bloomington",2015,1,233
"Bloomington",2015,2,324
"Bloomington",2015,3,184
"Bloomington",2015,4,151
"Bloomington",2015,5,156
"Bloomington",2015,6,122
"Bloomington",2015,7,129
"Bloomington",2015,8,228
"Bloomington",2015,9,257
"Bloomington",2015,10,99
"Bloomington",2015,11,80
"Bloomington",2015,12,72
"Bloomington",2015,13,68
"Bloomington",2015,14,71
"Bloomington",2015,15,268
"Bloomington",2015,16,120
"Bloomington",2015,17,102
"Bloomington",2015,18,126
"Bloomington",2015,19,129
"Bloomington",2015,20,104
"Bloomington",2015,21,169
"Bloomington",2015,22,103
"Bloomington",2015,23,123
"Bloomington",2015,24,52
"Bloomington",2015,25,83
"Bloomington",2015,26,107
"Bloomington",2015,27,89
"Bloomington",2015,28,141
"Bloomington",2015,29,86
"Bloomington",2015,30,82
"Bloomington",2015,31,70
"Bloomington",2015,32,85
"Bloomington",2015,33,62
"Bloomington",2015,34,52
"Bloomington",2015,35,98
"Bloomington",2015,36,98
"Bloomington",2015,37,66
"Bloomington",2015,38,233
"Bloomington",2015,39,56
"Bloomington",2015,40,96
"Bloomington",2015,41,84
"Bloomington",2015,42,120
"Bloomington",2015,43,76
"Bloomington",2015,44,93
"Bloomington",2015,45,153
"Bloomington",2015,46,116
"Bloomington",2015,47,115
"Bloomington",2015,48,105
"Bloomington",2015,49,139
"Bloomington",2015,50,269
"Bloomington",2015,51,163
"Bloomington",2015,52,195
"Bloomington",2016,1,243
"Bloomington",2016,2,236
"Bloomington",2016,3,233
"Bloomington",2016,4,147
"Bloomington",2016,5,139
"Bloomington",2016,6,111
"Bloomington",2016,7,149
"Bloomington",2016,8,90
"Bloomington",2016,9,150
"Bloomington",2016,10,102
"Bloomington",2016,11,65
"Bloomington",2016,12,66
"Bloomington",2016,13,56
"Bloomington",2016,14,63
"Bloomington",2016,15,95
"Bloomington",2016,16,185
"Bloomington",2016,17,57
"Bloomington",2016,18,105
"Bloomington",2016,19,81
"Bloomington",2016,20,76
"Bloomington",2016,21,120
"Bloomington",2016,22,99
"Bloomington",2016,23,60
"Bloomington",2016,24,53
"Bloomington",2016,25,61
"Bloomington",2016,26,126
"Bloomington",2016,27,70
"Bloomington",2016,28,61
"Bloomington",2016,29,104
"Bloomington",2016,30,49
"Bloomington",2016,31,56
"Bloomington",2016,32,64
"Bloomington",2016,33,59
"Bloomington",2016,34,70
"Bloomington",2016,35,66
"Bloomington",2016,36,51
"Bloomington",2016,37,44
"Bloomington",2016,38,45
"Bloomington",2016,39,51
"Bloomington",2016,40,57
"Bloomington",2016,41,74
"Bloomington",2016,42,57
"Bloomington",2016,43,66
"Bloomington",2016,44,60
"Bloomington",2016,45,83
"Bloomington",2016,46,88
"Bloomington",2016,47,92
"Bloomington",2016,48,65
"Bloomington",2016,49,122
"Bloomington",2016,50,133
"Bloomington",2016,51,197
"Bloomington",2016,52,124
"Bloomington",2016,53,118
"Bloomington",2017,1,164
"Bloomington",2017,2,116
"Bloomington",2017,3,70
"Bloomington",2017,4,91
"Bloomington",2017,5,112
"Bloomington",2017,6,88
"Bloomington",2017,7,79
"Bloomington",2017,8,56
"Bloomington",2017,9,61
"Bloomington",2017,10,58
"Bloomington",2017,11,59
"Bloomington",2017,12,34
"Bloomington",2017,13,61
"Bloomington",2017,14,72
"Bloomington",2017,15,59
"Bloomington",2017,16,47
"Bloomington",2017,17,54
"Bloomington",2017,18,73
"Bloomington",2017,19,71
"Bloomington",2017,20,75
"Bloomington",2017,21,71
"Bloomington",2017,22,52
"Bloomington",2017,23,60
"Bloomington",2017,24,40
"Bloomington",2017,25,114
"Bloomington",2017,26,54
"Bloomington",2017,27,75
"Bloomington",2017,28,55
"Bloomington",2017,29,46
"Bloomington",2017,30,63
"Bloomington",2017,31,43
"Bloomington",2017,32,43
"Bloomington",2017,33,32
"Bloomington",2017,34,47
"Bloomington",2017,35,45
"Bloomington",2017,36,57
"Bloomington",2017,37,51
"Bloomington",2017,38,44
"Bloomington",2017,39,51
"Bloomington",2017,40,53
"Bloomington",2017,41,59
"Bloomington",2017,42,78
"Bloomington",2017,43,46
"Bloomington",2017,44,58
"Bloomington",2017,45,64
"Bloomington",2017,46,76
"Bloomington",2017,47,47
"Bloomington",2017,48,71
"Bloomington",2017,49,106
"Bloomington",2017,50,125
"Bloomington",2017,51,151
"Bloomington",2017,52,153
"Bloomington",2018,1,235
"Bloomington",2018,2,171
"Bloomington",2018,3,91
"Bloomington",2018,4,90
"Bloomington",2018,5,71
"Bloomington",2018,6,91
"Bloomington",2018,7,64
"Bloomington",2018,8,29
"Bloomington",2018,9,43
"Bloomington",2018,10,45
"Bloomington",2018,11,36
"Bloomington",2018,12,41
"Bloomington",2018,13,36
"Bloomington",2018,14,51
"Bloomington",2018,15,38
"Bloomington",2018,16,38
"Bloomington",2018,17,41
"Bloomington",2018,18,26
"Bloomington",2018,19,40
"Bloomington",2018,20,33
"Bloomington",2018,21,53
"Bloomington",2018,22,36
"Bloomington",2018,23,45
"Bloomington",2018,24,33
"Bloomington",2018,25,65
"Bloomington",2018,26,40
"Bloomington",2018,27,34
"Bloomington",2018,28,29
"Bloomington",2018,29,12
"Bloomington",2018,30,38
"Bloomington",2018,31,16
"Bloomington",2018,32,26
"Bloomington",2018,33,29
"Bloomington",2018,34,36
"Bloomington",2018,35,29
"Bloomington",2018,36,30
"Bloomington",2018,37,26
"Bloomington",2018,38,32
"Bloomington",2018,39,17
"Bloomington",2018,40,29
"Bloomington",2018,41,19
"Bloomington",2018,42,22
"Bloomington",2018,43,21
"Bloomington",2018,44,37
"Bloomington",2018,45,45
"Bloomington",2018,46,36
"Bloomington",2018,47,33
"Bloomington",2018,48,73
"Bloomington",2018,49,77
"Bloomington",2018,50,114
"Bloomington",2018,51,83
"Bloomington",2018,52,79
"Bloomington",2019,1,139
"Bloomington",2019,2,125
"Bloomington",2019,3,88
"Bloomington",2019,4,67
"Bloomington",2019,5,80
"Bloomington",2019,6,65
"Bloomington",2019,7,46
"Bloomington",2019,8,29
"Bloomington",2019,9,45
"Bloomington",2019,10,46
"Bloomington",2019,11,14
"Bloomington",2019,12,16
"Bloomington",2019,13,30
"Bloomington",2019,14,29
"Bloomington",2019,15,19
"Bloomington",2019,16,16
"Bloomington",2019,17,13
"Bloomington",2019,18,38
"Bloomington",2019,19,21
"Bloomington",2019,20,11
"Bloomington",2019,21,29
"Bloomington",2019,22,19
"Bloomington",2019,23,27
"Bloomington",2019,24,18
"Bloomington",2019,25,19
"Bloomington",2019,26,28
"Bloomington",2019,27,11
"Bloomington",2019,28,25
"Bloomington",2019,29,18
"Bloomington",2019,30,22
"Bloomington",2019,31,32
"Bloomington",2019,32,45
"Bloomington",2019,33,14
"Bloomington",2019,34,16
"Bloomington",2019,35,24
"Bloomington",2019,36,24
"Bloomington",2019,37,24
"Bloomington",2019,38,49
"Bloomington",2019,39,26
"Bloomington",2019,40,55
"Bloomington",2019,41,38
"Bloomington",2019,42,33
"Bloomington",2019,43,36
"Bloomington",2019,44,38
"Bloomington",2019,45,37
"Bloomington",2019,46,46
"Bloomington",2019,47,58
"Bloomington",2019,48,31
"Bloomington",2019,49,57
"Bloomington",2019,50,80
"Bloomington",2019,51,107
"Bloomington",2019,52,82
"Bloomington",2020,1,121
"Bloomington",2020,2,102
"Bloomington",2020,3,77
"Bloomington",2020,4,52
"Bloomington",2020,5,50
"Bloomington",2020,6,54
"Bloomington",2020,7,38
"Bloomington",2020,8,43
"Bloomington",2020,9,16
"Bloomington",2020,10,31
"Bloomington",2020,11,31
"Bloomington",2020,12,1322
"Bloomington",2020,13,2854
"Bloomington",2020,14,2320
"Bloomington",2020,15,2269
"Bloomington",2020,16,1430
"Bloomington",2020,17,1251
"Bloomington",2020,18,927
"Bloomington",2020,19,638
"Bloomington",2020,20,639
"Bloomington",2020,21,550
"Bloomington",2020,22,546
"Bloomington",2020,23,532
"Bloomington",2020,24,548
"Bloomington",2020,25,725
"Bloomington",2020,26,1134
"Bloomington",2020,27,563
"Bloomington",2020,29,679
"Bloomington",2020,30,744
"Bloomington",2020,31,382
"Bloomington",2020,32,260
"Bloomington",2020,33,248
"Bloomington",2020,34,268
"Bloomington",2020,35,283
"Bloomington",2020,36,286
"Bloomington",2020,37,442
"Bloomington",2020,38,284
"Bloomington",2020,39,237
"Bloomington",2020,40,251
"Bloomington",2020,41,1763
"Bloomington",2020,42,480
"Bloomington",2020,43,353
"Bloomington",2020,44,362
"Bloomington",2020,45,309
"Bloomington",2020,46,310
"Bloomington",2020,47,434
"Bloomington",2020,48,539
"Bloomington",2020,49,984
"Bloomington",2020,50,513
"Bloomington",2020,51,379
"Bloomington",2020,52,330
"Bloomington",2021,1,340
"Bloomington",2021,2,1838
"Bloomington",2021,3,479
"Bloomington",2021,4,425
"Bloomington",2021,5,505
"Bloomington",2021,6,560
"Bloomington",2021,7,371
"Bloomington",2021,8,557
"Bloomington",2021,9,634
"Bloomington",2021,10,539
"Bloomington",2021,11,581
"Bloomington",2021,12,489
